1612287666 79 3 2 5 4 4 0 2
1612289196 80 3 2 5 4 4 0 2
1612464568 81 3 2 5 4 4 0 2
1612470083 82 3 2 5 4 4 0 2
1612472205 83 3 2 5 4 4 0 2
1612479560 84 3 2 5 4 4 0 2
1612659224 85 3 2 5 4 4 0 2
1612661831 86 3 2 5 4 4 0 2
1612714680 87 3 2 5 4 4 0 2
1613554024 88 3 2 5 4 4 0 2
1613555551 89 3 2 5 4 4 0 2
1613557395 90 3 2 5 4 4 0 2
1613567503 91 3 2 5 4 4 0 2
1613570128 92 3 2 5 4 4 0 2
1613570823 93 3 2 5 4 4 0 2
1613573400 94 3 2 5 4 4 0 2
1614114162 95 3 2 5 4 4 0 2
1614115203 96 3 2 5 4 4 0 2
1614115874 97 3 2 5 4 4 0 2
1614117860 98 3 2 5 4 4 0 2
1614118082 99 3 2 5 4 4 0 2
1614121375 100 3 2 5 4 4 0 2
1614121788 101 3 2 5 4 4 0 2
1614125783 102 3 2 5 4 4 0 2
1614125847 103 3 2 5 4 4 0 2
1614127324 104 3 2 5 4 4 0 2
1614128098 105 3 2 5 4 4 0 2
1614128509 106 3 2 5 4 4 0 2
1614197185 107 3 2 5 4 4 0 2
1614197834 108 3 2 5 4 4 0 2
1614198865 109 3 2 5 4 4 0 2
1614200361 110 3 2 5 4 4 0 2
1614203659 111 3 2 5 4 4 0 2
1614210608 112 3 2 5 4 4 0 2
1614210750 113 3 2 5 4 4 0 2
1614211587 114 3 2 5 4 4 0 2
1614212424 115 3 2 5 4 4 0 2
1614212734 116 3 2 5 4 4 0 2
1614256605 117 3 2 5 4 4 0 2
1614257208 118 3 2 5 4 4 0 2
1614259515 119 3 2 5 4 4 0 2
1614259807 120 3 2 5 4 4 0 2
1614260651 121 3 2 5 4 4 0 2
1614260854 122 3 2 5 4 4 0 2
1614285631 123 3 2 5 4 4 0 2
1614285899 124 3 2 5 4 4 0 2
1614439092 125 3 2 5 4 4 0 2
1614444123 126 3 2 5 4 4 0 2
1614446720 127 3 2 5 4 4 0 2
1614447552 128 3 2 5 4 4 0 2
1614447840 129 3 2 5 4 4 0 2
1614521476 130 3 2 5 4 4 0 2
1614524033 131 3 2 5 4 4 0 2
1614527399 132 3 2 5 4 4 0 2
1614528304 133 3 2 5 4 4 0 2
1614533285 134 3 2 5 4 4 0 2
1614535590 135 3 2 5 4 4 0 2
1614867680 136 3 2 5 4 4 0 2
1614868431 137 3 2 5 4 4 0 2
1614869702 138 3 2 5 4 4 0 2
1614872257 139 3 2 5 4 4 0 2
1614874464 140 3 2 5 4 4 0 2
1614874669 141 3 2 5 4 4 0 2
1614875406 141 4 2 5 4 4 0 2
1614875936 141 5 2 5 4 4 0 2
1614876995 142 5 2 5 4 4 0 2
1614877731 143 5 2 5 4 4 0 2
1614883063 144 5 2 5 4 4 0 2
1614884006 145 5 2 5 4 4 0 2
1614884870 146 5 2 5 4 4 0 2
1614885453 147 5 2 5 4 4 0 2
1614887092 148 5 2 5 4 4 0 2
1614887580 148 6 2 5 4 4 0 2
1614888662 149 6 2 5 4 4 0 2
1614889711 150 6 2 5 4 4 0 2
1614931735 150 7 2 5 4 4 0 2
1614931853 150 8 2 5 4 4 0 2
1614932130 150 9 2 5 4 4 0 2
1614933461 150 10 2 5 4 4 0 2
1614941895 150 11 2 5 4 4 0 2
1614945724 150 12 2 5 4 4 0 2
1614956577 150 13 2 5 4 4 0 2
1614978002 150 14 2 5 4 4 0 2
1614979633 150 15 2 5 4 4 0 2
1614981862 150 16 2 5 4 4 0 2
1614985120 150 17 2 5 4 4 0 2
1614988126 150 18 2 5 4 4 0 2
1615012961 150 19 2 5 4 4 0 2
1615013487 150 20 2 5 4 4 0 2
1615041035 151 20 2 5 4 4 0 2
1615045852 152 20 2 5 4 4 0 2
1615045913 153 20 2 5 4 4 0 2
1615048071 154 20 2 5 4 4 0 2
1615049398 155 20 2 5 4 4 0 2
1615051017 156 20 2 5 4 4 0 2
1615052664 157 20 2 5 4 4 0 2
1615126200 158 20 2 5 4 4 0 2
1615127063 159 20 2 5 4 4 0 2
1615128303 160 20 2 5 4 4 0 2
1615130934 161 20 2 5 4 4 0 2
1615131476 162 20 2 5 4 4 0 2
1615132757 163 20 2 5 4 4 0 2
1615135864 164 20 2 5 4 4 0 2
1615136564 165 20 2 5 4 4 0 2
1615137428 166 20 2 5 4 4 0 2
1615223132 166 21 2 5 4 4 1 2
1615223311 166 21 2 5 4 4 2 2
1615223479 166 21 2 5 4 4 3 2
1615223839 166 21 2 5 4 4 4 2
1615227326 167 21 2 5 4 4 4 2
1615227825 167 22 2 5 4 4 4 2
1615228229 167 23 2 5 4 4 4 2
1615228264 168 23 2 5 4 4 4 2
1615228843 169 23 2 5 4 4 4 2
1615233830 170 23 2 5 4 4 4 2
1615236274 171 23 2 5 4 4 4 2
1615236451 172 23 2 5 4 4 4 2
1615238238 173 23 2 5 4 4 4 2
1615238437 174 23 2 5 4 4 4 2
1615238790 175 23 2 5 4 4 4 2
1615239020 176 23 2 5 4 4 4 2
1615308792 177 23 2 5 4 4 4 2
1615310916 178 23 2 5 4 4 4 2
1615312755 179 23 2 5 4 4 4 2
1615313029 180 23 2 5 4 4 4 2
1615313098 181 23 2 5 4 4 4 2
1615316369 182 23 2 5 4 4 4 2
1615316789 183 23 2 5 4 4 4 2
1615317485 184 23 2 5 4 4 4 2
1615317736 185 23 2 5 4 4 4 2
1615321315 186 23 2 5 4 4 4 2
1615380137 187 23 2 5 4 4 4 2
1615392055 188 23 2 5 4 4 4 2
1615395174 189 23 2 5 4 4 4 2
1615403757 190 23 2 5 4 4 4 2
1615404997 191 23 2 5 4 4 4 2
1615405063 192 23 2 5 4 4 4 2
1615405402 193 23 2 5 4 4 4 2
1615405860 194 23 2 5 4 4 4 2
1615421668 195 23 2 5 4 4 4 2
1615477357 196 23 2 5 4 4 4 2
1615739753 197 23 2 5 4 4 4 2
1615739949 198 23 2 5 4 4 4 2
1615743292 199 23 2 5 4 4 4 2
1615743931 200 23 2 5 4 4 4 2
1615745651 201 23 2 5 4 4 4 2
1615752202 202 23 2 5 4 4 4 2
1615754448 203 23 2 5 4 4 4 2
1615763200 204 23 2 5 4 4 4 2
1615840898 205 23 2 5 4 4 4 2
1615841483 206 23 2 5 4 4 4 2
1615842985 207 23 2 5 4 4 4 2
1615843066 208 23 2 5 4 4 4 2
1615845681 209 23 2 5 4 4 4 2
1615846629 210 23 2 5 4 4 4 2
1615848396 211 23 2 5 4 4 4 2
1615849631 212 23 2 5 4 4 4 2
1615851898 213 23 2 5 4 4 4 2
1615852080 214 23 2 5 4 4 4 2
1615897621 214 24 2 5 4 4 4 2
1615996255 215 24 2 5 4 4 4 2
1615999759 216 24 2 5 4 4 4 2
1615999772 217 24 2 5 4 4 4 2
1616007410 217 24 3 5 4 4 4 2
1616007468 217 24 4 5 4 4 4 2
1616622261 218 24 4 5 4 4 4 2
1616624145 219 24 4 5 4 4 4 2
1616624927 220 24 4 5 4 4 4 2
1616625575 221 24 4 5 4 4 4 2
1616628329 221 24 5 5 4 4 4 2
1616628383 221 24 6 5 4 4 4 2
1616628435 221 24 7 5 4 4 4 2
1616628502 221 24 8 5 4 4 4 2
1616629687 222 24 8 5 4 4 4 2
1616629698 223 24 8 5 4 4 4 2
1616631859 224 24 8 5 4 4 4 2
1616669015 225 24 8 5 4 4 4 2
