Name,UK £ TO EURO,JAPANESE YEN TO EURO,SWISS FRANC TO EURO
1998-10-02,1.426024955,0.00622665,0.620270438
1998-10-05,1.415227852,0.006191184,0.619578686
1998-10-06,1.412588993,0.006324711,0.621581303
1998-10-07,1.400520994,0.006688963,0.626252505
1998-10-08,1.416972497,0.007054674,0.637592451
1998-10-09,1.424907381,0.007082153,0.629485081
1998-10-12,1.426330053,0.007135212,0.630875024
1998-10-13,1.427755568,0.0070082,0.629405841
1998-10-14,1.424501425,0.00701459,0.630676085
1998-10-15,1.417514813,0.007087675,0.628456511
1998-10-16,1.406825919,0.007246902,0.631632137
1998-10-19,1.412209967,0.007258474,0.630199143
1998-10-20,1.425537071,0.007139797,0.626409421
1998-10-21,1.429817412,0.007247952,0.622238815
1998-10-22,1.425232313,0.007112881,0.624453603
1998-10-23,1.420474723,0.007072136,0.625156289
1998-10-26,1.419164396,0.007104291,0.625978091
1998-10-27,1.412988187,0.007120986,0.625
1998-10-28,1.413347655,0.007196315,0.630636312
1998-10-29,1.413787253,0.007231181,0.628417018
1998-10-30,1.417253646,0.00726533,0.627273868
1998-11-02,1.410198556,0.007321716,0.626213288
1998-11-03,1.40906593,0.007392622,0.626566416
1998-11-04,1.412688771,0.007300869,0.623285964
1998-11-05,1.406311526,0.00722439,0.624453603
1998-11-06,1.41107411,0.007188556,0.621426796
1998-11-09,1.427083185,0.007142857,0.618390947
1998-11-10,1.428081801,0.007020993,0.618008776
1998-11-11,1.427816725,0.007037298,0.618199802
1998-11-12,1.428142986,0.006956038,0.621002298
1998-11-13,1.436286338,0.007071136,0.619847518
1998-11-16,1.426106302,0.007031854,0.619655472
1998-11-17,1.427796339,0.007080649,0.620270438
1998-11-18,1.425496429,0.007037298,0.620616893
1998-11-19,1.428959289,0.00718494,0.621465415
1998-11-20,1.430124135,0.007148474,0.620116582
1998-11-23,1.440486308,0.007184424,0.618773591
1998-11-24,1.441857112,0.007207727,0.617970585
1998-11-25,1.4428557,0.007132668,0.618161587
1998-11-26,1.44108831,0.007106815,0.617398284
1998-11-27,1.439781153,0.007082153,0.618276246
1998-11-30,1.430758445,0.007058159,0.619540301
1998-12-01,1.42069671,0.007041758,0.623791404
1998-12-02,1.420474723,0.007079646,0.623986023
1998-12-03,1.426696342,0.007207207,0.625
1998-12-04,1.424379683,0.007211365,0.624843789
1998-12-07,1.420293149,0.007152053,0.624258693
1998-12-08,1.413227812,0.007153076,0.62535176
1998-12-09,1.414747326,0.00724113,0.627195183
1998-12-10,1.413547439,0.007231181,0.630199143
1998-12-11,1.417313907,0.007184424,0.632751202
1998-12-14,1.421787471,0.00729501,0.632711167
1998-12-15,1.428142986,0.007274314,0.632271118
1998-12-16,1.426940639,0.007318501,0.632191175
1998-12-17,1.425232313,0.007325471,0.632311097
1998-12-18,1.427062819,0.007366483,0.630119723
1998-12-21,1.43237746,0.00736594,0.62857502
1998-12-22,1.434926101,0.007283321,0.627391932
1998-12-23,1.432356943,0.007354564,0.626095667
1998-12-24,1.43472023,0.007386615,0.625273557
1998-12-25,1.43472023,0.007386615,0.625273557
1998-12-28,1.436286338,0.007364313,0.623830318
1998-12-29,1.434349809,0.007422252,0.625703917
1998-12-30,1.42584196,0.007417847,0.623558022
1998-12-31,1.417534907,0.00753012,0.621967906
1999-01-01,1.417534907,0.00753012,0.621967906
1999-01-04,1.406271973,0.007477754,0.61850569
1999-01-05,1.404099972,0.007635919,0.620231967
1999-01-06,1.413227812,0.007609192,0.620501365
1999-01-07,1.4167316,0.007726184,0.618620476
1999-01-08,1.409641951,0.007686986,0.619655472
1999-01-11,1.419647927,0.007915776,0.620963736
1999-01-12,1.415227852,0.007714264,0.6222001
1999-01-13,1.411631846,0.007582076,0.627706986
1999-01-14,1.416029453,0.007533524,0.627588804
1999-01-15,1.420656343,0.007590709,0.625625626
1999-01-18,1.425923285,0.007524454,0.624843789
1999-01-19,1.428571429,0.007567731,0.62496094
1999-01-20,1.425719989,0.007599362,0.624063904
1999-01-21,1.423892923,0.007672242,0.623830318
1999-01-22,1.427551749,0.007582651,0.625664769
1999-01-25,1.43081986,0.007570596,0.626330953
1999-01-26,1.433486239,0.007586678,0.624141805
1999-01-27,1.435132032,0.007580926,0.621813207
1999-01-28,1.443418014,0.007561437,0.62000124
1999-01-29,1.447178003,0.007570023,0.620231967
1999-02-01,1.448435689,0.007640587,0.621542669
1999-02-02,1.451800232,0.007830854,0.624921885
1999-02-03,1.444043321,0.007882705,0.625978091
1999-02-04,1.450536699,0.007833921,0.624336642
1999-02-05,1.452432825,0.007815553,0.624531601
1999-02-08,1.451800232,0.007823502,0.624297665
1999-02-09,1.446968601,0.007697637,0.625039065
1999-02-10,1.438021283,0.007649354,0.626448663
1999-02-11,1.433691756,0.007730963,0.626330953
1999-02-12,1.44571346,0.007756748,0.625312656
1999-02-15,1.450326323,0.007733354,0.626959248
1999-02-16,1.459002043,0.007586102,0.625978091
1999-02-17,1.454968718,0.007491759,0.62605647
1999-02-18,1.455392228,0.007440476,0.625703917
1999-02-19,1.462415911,0.007464358,0.625703917
1999-02-22,1.472970982,0.00748447,0.625547354
1999-02-23,1.471453796,0.007510891,0.626802056
1999-02-24,1.45285486,0.007470492,0.627352572
1999-02-25,1.451800232,0.007526153,0.628733103
1999-02-26,1.454968718,0.007614406,0.629326621
1999-03-01,1.464343242,0.00762602,0.62774639
1999-03-02,1.478415139,0.007612088,0.628456511
1999-03-03,1.487431206,0.007565441,0.627904056
1999-03-04,1.479508803,0.007467145,0.629603979
1999-03-05,1.484340211,0.007508071,0.628456511
1999-03-08,1.47579693,0.007531822,0.627628193
1999-03-09,1.480604086,0.007550019,0.627706986
1999-03-10,1.482359917,0.007590709,0.624453603
1999-03-11,1.493875112,0.007633588,0.626095667
1999-03-12,1.495662579,0.00764526,0.625978091
1999-03-15,1.483899688,0.007760962,0.624609619
1999-03-16,1.491869312,0.007773028,0.625195374
1999-03-17,1.482799526,0.007681672,0.625508225
1999-03-18,1.479289941,0.007705348,0.625978091
1999-03-19,1.490757305,0.00781311,0.625547354
1999-03-22,1.497678598,0.0078125,0.626330953
1999-03-23,1.491201909,0.007755545,0.627155848
1999-03-24,1.503081317,0.00777605,0.628614534
1999-03-25,1.49970006,0.007773028,0.627195183
1999-03-26,1.503759398,0.007756147,0.626370185
1999-03-29,1.511715797,0.007765181,0.627234523
1999-03-30,1.506477855,0.00776036,0.62672349
1999-03-31,1.500825454,0.007824114,0.62574307
1999-04-01,1.494768311,0.0077688,0.626684214
1999-04-02,1.488095238,0.007701194,0.62605647
1999-04-05,1.492091913,0.0076599,0.626252505
1999-04-06,1.479508803,0.007692899,0.626959248
1999-04-07,1.476668636,0.007617887,0.626880642
1999-04-08,1.485663349,0.007665772,0.626644943
1999-04-09,1.487209994,0.007648184,0.626252505
1999-04-12,1.487431206,0.007676364,0.623830318
1999-04-13,1.499025633,0.007712479,0.623752495
1999-04-14,1.499925004,0.007779074,0.62297533
1999-04-15,1.496557917,0.00781189,0.623635797
1999-04-16,1.507613448,0.007926443,0.623947089
1999-04-19,1.518372305,0.007957349,0.624414611
1999-04-20,1.517680983,0.007969398,0.623441397
1999-04-21,1.5167602,0.007920165,0.625
1999-04-22,1.518602885,0.007877117,0.624609619
1999-04-23,1.519064256,0.007858546,0.624102852
1999-04-26,1.52230172,0.007922675,0.623947089
1999-04-27,1.518141794,0.007852992,0.62316944
1999-04-28,1.519064256,0.007870917,0.621581303
1999-04-29,1.518833536,0.007926443,0.6222001
1999-04-30,1.521838381,0.007880221,0.620616893
1999-05-03,1.521838381,0.007878358,0.620693936
1999-05-04,1.526018617,0.007810059,0.62119518
1999-05-05,1.526251526,0.007765181,0.623402531
1999-05-06,1.514921982,0.007656968,0.621890547
1999-05-07,1.512859304,0.007684623,0.621967906
1999-05-10,1.514233798,0.007702973,0.622083981
1999-05-11,1.510802236,0.007694083,0.621813207
1999-05-12,1.520450053,0.007759156,0.62297533
1999-05-13,1.524390244,0.007739938,0.6244926
1999-05-14,1.514921982,0.007646429,0.624219725
1999-05-17,1.515610791,0.007606298,0.624102852
1999-05-18,1.516990291,0.00759763,0.624102852
1999-05-19,1.52230172,0.00755287,0.624336642
1999-05-20,1.517220452,0.007566586,0.624219725
1999-05-21,1.519064256,0.007619048,0.623674691
1999-05-24,1.511258879,0.007641755,0.624102852
1999-05-25,1.507386192,0.007668124,0.626409421
1999-05-26,1.519756839,0.007765784,0.626998558
1999-05-27,1.526484506,0.007809449,0.627391932
1999-05-28,1.527650474,0.00789266,0.627313217
1999-05-31,1.532801962,0.007862872,0.627234523
1999-06-01,1.537279016,0.007914523,0.627825213
1999-06-02,1.552072016,0.007954817,0.628456511
1999-06-03,1.548467018,0.007949126,0.627825213
1999-06-04,1.559575795,0.007971303,0.62984191
1999-06-07,1.559089492,0.008019246,0.630596544
1999-06-08,1.541069502,0.007937138,0.62857502
1999-06-09,1.533036946,0.008033419,0.628377529
1999-06-10,1.529519731,0.008032129,0.627077193
1999-06-11,1.53704273,0.008058667,0.626174076
1999-06-14,1.544878727,0.00797321,0.626880642
1999-06-15,1.538224888,0.007982757,0.627313217
1999-06-16,1.53609831,0.008038585,0.627195183
1999-06-17,1.542971764,0.008066468,0.625938908
1999-06-18,1.53704273,0.008030838,0.626213288
1999-06-21,1.53704273,0.007917656,0.626291727
1999-06-22,1.538935057,0.007961783,0.626880642
1999-06-23,1.535862387,0.007964954,0.626174076
1999-06-24,1.530690341,0.00793336,0.625899731
1999-06-25,1.520218912,0.007886435,0.625195374
1999-06-28,1.523461304,0.007939028,0.625195374
1999-06-29,1.528117359,0.007980846,0.624531601
1999-06-30,1.523693433,0.008011537,0.623674691
1999-07-01,1.537988311,0.008056719,0.623324815
1999-07-02,1.538935057,0.008069071,0.622665006
1999-07-05,1.54059467,0.007988497,0.622858922
1999-07-06,1.535155051,0.008008329,0.623441397
1999-07-07,1.523693433,0.008014747,0.623674691
1999-07-08,1.528117359,0.00801796,0.623869237
1999-07-09,1.520450053,0.008021819,0.622471211
1999-07-12,1.532097441,0.00807624,0.6222001
1999-07-13,1.529519731,0.008075587,0.623791404
1999-07-14,1.533036946,0.008132065,0.623324815
1999-07-15,1.535390757,0.008127438,0.622858922
1999-07-16,1.536334306,0.008120179,0.62270378
1999-07-19,1.535862387,0.008223684,0.622393726
1999-07-20,1.511030523,0.008124137,0.623519142
1999-07-21,1.503081317,0.00805153,0.62270378
1999-07-22,1.505570611,0.008060616,0.622354991
1999-07-23,1.507386192,0.00819941,0.622936523
1999-07-26,1.485663349,0.008077544,0.622432466
1999-07-27,1.497005988,0.008046994,0.625
1999-07-28,1.496333982,0.008120179,0.625547354
1999-07-29,1.500375094,0.008118201,0.625821391
1999-07-30,1.515610791,0.008117542,0.625938908
1999-08-02,1.517220452,0.008204792,0.626448663
1999-08-03,1.517911354,0.008150624,0.625234463
1999-08-04,1.508978422,0.008104384,0.624921885
1999-08-05,1.499250375,0.008105698,0.625547354
1999-08-06,1.503759398,0.008121498,0.624258693
1999-08-09,1.500375094,0.008105698,0.625273557
1999-08-10,1.502629602,0.00811359,0.624882834
1999-08-11,1.509889778,0.008135373,0.624102852
1999-08-12,1.51194436,0.00811359,0.624102852
1999-08-13,1.510802236,0.008169267,0.624414611
1999-08-16,1.518602885,0.008245383,0.624219725
1999-08-17,1.518833536,0.008309789,0.624531601
1999-08-18,1.525320317,0.008410429,0.624375624
1999-08-19,1.525320317,0.008545548,0.625117209
1999-08-20,1.517450683,0.008392078,0.625978091
1999-08-23,1.519756839,0.008472422,0.62605647
1999-08-24,1.520681265,0.008516437,0.624648635
1999-08-25,1.521606817,0.008643042,0.624609619
1999-08-26,1.5211439,0.008592542,0.624219725
1999-08-27,1.517911354,0.008570449,0.624453603
1999-08-30,1.519295047,0.008613264,0.624258693
1999-08-31,1.518602885,0.00865576,0.625117209
1999-09-01,1.5167602,0.00862069,0.624843789
1999-09-02,1.508068165,0.008608815,0.62535176
1999-09-03,1.507386192,0.008523696,0.626213288
1999-09-06,1.513546239,0.008598452,0.625860558
1999-09-07,1.520681265,0.008514986,0.625429983
1999-09-08,1.52998776,0.008511363,0.625273557
1999-09-09,1.535390757,0.008668516,0.624921885
1999-09-10,1.54726907,0.008695652,0.624024961
1999-09-13,1.560792883,0.009103323,0.62282013
1999-09-14,1.546072975,0.009070295,0.623208276
1999-09-15,1.547508511,0.009264406,0.623752495
1999-09-16,1.558603491,0.009252406,0.623752495
1999-09-17,1.556904873,0.009036689,0.62316944
1999-09-20,1.560062402,0.008922198,0.623091781
1999-09-21,1.566661444,0.00919794,0.623130608
1999-09-22,1.556904873,0.009134088,0.624063904
1999-09-23,1.564945227,0.009220839,0.623480267
1999-09-24,1.568873549,0.009140768,0.624921885
1999-09-27,1.580527896,0.009118264,0.624258693
1999-09-28,1.571832757,0.008983919,0.624102852
1999-09-29,1.555209953,0.00886132,0.624882834
1999-09-30,1.544401544,0.008875477,0.626291727
1999-10-01,1.538698261,0.008830022,0.625586487
1999-10-04,1.545833977,0.008802817,0.628338046
1999-10-05,1.548946716,0.008773469,0.627667587
1999-10-06,1.541307028,0.008652016,0.628654052
1999-10-07,1.540832049,0.008659508,0.627982919
1999-10-08,1.550147264,0.008729812,0.62672349
1999-10-11,1.556662516,0.008816787,0.626998558
1999-10-12,1.54822728,0.008814456,0.627155848
1999-10-13,1.534212949,0.008602891,0.628654052
1999-10-14,1.538698261,0.008699435,0.628614534
1999-10-15,1.533977604,0.008684325,0.630040323
1999-10-18,1.536334306,0.008754268,0.629643622
1999-10-19,1.544640099,0.008748906,0.629287018
1999-10-20,1.547987616,0.008738203,0.628456511
1999-10-21,1.551349674,0.008732099,0.628061801
1999-10-22,1.556178027,0.008798944,0.626095667
1999-10-25,1.554484688,0.008876265,0.625782228
1999-10-26,1.559332606,0.008982305,0.625429983
1999-10-27,1.564455569,0.009111617,0.625195374
1999-10-28,1.558846454,0.009108298,0.624102852
1999-10-29,1.564210856,0.00912492,0.623830318
1999-11-01,1.559332606,0.00907194,0.62336367
1999-11-02,1.566906926,0.009081003,0.623014142
1999-11-03,1.572079862,0.009160026,0.622006593
1999-11-04,1.565190171,0.009090909,0.62053987
1999-11-05,1.563232765,0.009108298,0.619693871
1999-11-08,1.559575795,0.009061254,0.621118012
1999-11-09,1.558846454,0.009143275,0.621619942
1999-11-10,1.558603491,0.00914662,0.621929224
1999-11-11,1.559089492,0.009149131,0.621697233
1999-11-12,1.567398119,0.009240436,0.621967906
1999-11-15,1.569612306,0.009260117,0.622781341
1999-11-16,1.570105197,0.009139097,0.62316944
1999-11-17,1.5625,0.009125753,0.624414611
1999-11-18,1.563232765,0.009121591,0.624219725
1999-11-19,1.574059499,0.009165903,0.623752495
1999-11-22,1.572079862,0.009229349,0.623869237
1999-11-23,1.575299307,0.009260974,0.624648635
1999-11-24,1.5795293,0.009379103,0.625117209
1999-11-25,1.584283904,0.009411765,0.625039065
1999-11-26,1.587049675,0.009536525,0.624531601
1999-11-29,1.588057805,0.009725734,0.623869237
1999-11-30,1.581027668,0.009708738,0.624180763
1999-12-01,1.586294416,0.009675859,0.624726682
1999-12-02,1.589319771,0.009705911,0.625039065
1999-12-03,1.598721023,0.009749439,0.626291727
1999-12-06,1.584786054,0.009558402,0.626213288
1999-12-07,1.586797842,0.009519277,0.625039065
1999-12-08,1.588814744,0.009494873,0.624453603
1999-12-09,1.597188947,0.009578544,0.62535176
1999-12-10,1.600768369,0.009632983,0.625625626
1999-12-13,1.60307791,0.00962001,0.624219725
1999-12-14,1.609010459,0.00960984,0.624336642
1999-12-15,1.602307323,0.009643202,0.62496094
1999-12-16,1.59083678,0.009572126,0.624375624
1999-12-17,1.590583744,0.009552923,0.623908161
1999-12-20,1.592356688,0.0096302,0.624843789
1999-12-21,1.593371574,0.009702144,0.625234463
1999-12-22,1.599232368,0.009758002,0.625390869
1999-12-23,1.596169194,0.009754194,0.624570608
1999-12-24,1.595659805,0.009588647,0.623324815
1999-12-27,1.595659805,0.009638554,0.623208276
1999-12-28,1.600256041,0.0096965,0.622781341
1999-12-29,1.606167684,0.009706853,0.62270378
1999-12-30,1.608492842,0.009734255,0.623014142
1999-12-31,1.608492842,0.009734255,0.623014142
2000-01-03,1.601024656,0.00973236,0.623324815
2000-01-04,1.588310038,0.009444654,0.622936523
2000-01-05,1.581277672,0.009316192,0.622665006
2000-01-06,1.586797842,0.00919794,0.622354991
2000-01-07,1.596933887,0.00925155,0.621929224
2000-01-10,1.600256041,0.00932314,0.621542669
2000-01-11,1.599744041,0.009186955,0.621388181
2000-01-12,1.599232368,0.009165903,0.62119518
2000-01-13,1.598721023,0.00918358,0.620693936
2000-01-14,1.607458608,0.009254975,0.619962802
2000-01-17,1.618122977,0.009450903,0.619732276
2000-01-18,1.619695497,0.00939673,0.619924369
2000-01-19,1.62022035,0.009346668,0.620347395
2000-01-20,1.632120124,0.009394964,0.619310089
2000-01-21,1.635858008,0.009475978,0.621040864
2000-01-24,1.649620587,0.009475081,0.619732276
2000-01-25,1.643925695,0.009461633,0.620308914
2000-01-26,1.64095832,0.009430404,0.620501365
2000-01-27,1.642305797,0.009484966,0.620616893
2000-01-28,1.652619402,0.009639483,0.620308914
2000-01-31,1.653712585,0.009558402,0.621465415
2000-02-01,1.661129568,0.009558402,0.621967906
2000-02-02,1.652619402,0.009477775,0.621079436
2000-02-03,1.643115347,0.009453583,0.621774545
2000-02-04,1.614205004,0.009434852,0.622006593
2000-02-07,1.630257581,0.009432183,0.622471211
2000-02-08,1.617599482,0.009266982,0.622122683
2000-02-09,1.621008267,0.009245562,0.621426796
2000-02-10,1.632386549,0.009336196,0.622665006
2000-02-11,1.629726206,0.009309253,0.62282013
2000-02-14,1.612643122,0.009358914,0.622432466
2000-02-15,1.623640201,0.009393199,0.622626237
2000-02-16,1.631587535,0.009348415,0.623596907
2000-02-17,1.623903865,0.009149131,0.62336367
2000-02-18,1.627604167,0.009151643,0.623752495
2000-02-21,1.623113131,0.009113278,0.623791404
2000-02-22,1.606167684,0.00900009,0.6222001
2000-02-23,1.599488164,0.008938148,0.620925179
2000-02-24,1.616031028,0.009128252,0.621079436
2000-02-25,1.62469537,0.009192021,0.621774545
2000-02-28,1.646903821,0.009503897,0.62250996
2000-02-29,1.630257581,0.009362419,0.622393726
2000-03-01,1.633186347,0.009555662,0.622432466
2000-03-02,1.628664495,0.009580379,0.622083981
2000-03-03,1.634788295,0.009599693,0.622548714
2000-03-06,1.636393389,0.009664637,0.6222001
2000-03-07,1.640419948,0.009708738,0.621774545
2000-03-08,1.654807215,0.009780908,0.622626237
2000-03-09,1.643115347,0.009761812,0.622626237
2000-03-10,1.640689089,0.009778039,0.621967906
2000-03-13,1.62707452,0.009781864,0.620809536
2000-03-14,1.633186347,0.009907857,0.620578379
2000-03-15,1.628664495,0.009828976,0.62053987
2000-03-16,1.62469537,0.009829942,0.620655412
2000-03-17,1.62707452,0.009774216,0.620116582
2000-03-20,1.612643122,0.009642272,0.620116582
2000-03-21,1.619170984,0.009665571,0.620501365
2000-03-22,1.632653061,0.009720062,0.621310966
2000-03-23,1.638269987,0.009626492,0.623247117
2000-03-24,1.635322976,0.009607071,0.62751004
2000-03-27,1.642845408,0.009636697,0.628614534
2000-03-28,1.642575558,0.009747539,0.628772636
2000-03-29,1.657824934,0.009923588,0.629089079
2000-03-30,1.663893511,0.009965122,0.62857502
2000-03-31,1.670843776,0.010149193,0.628654052
2000-04-03,1.666666667,0.009973073,0.629485081
2000-04-04,1.674761347,0.009926544,0.632231144
2000-04-05,1.642575558,0.009831875,0.635647089
2000-04-06,1.646090535,0.00989707,0.635930048
2000-04-07,1.653712585,0.009929501,0.635849177
2000-04-10,1.649076517,0.009811617,0.635687496
2000-04-11,1.651527663,0.009745639,0.636213259
2000-04-12,1.656177542,0.009890219,0.635122261
2000-04-13,1.666944491,0.009892175,0.635404753
2000-04-14,1.662234043,0.009914733,0.635445129
2000-04-17,1.659475606,0.010060362,0.637511156
2000-04-18,1.66583375,0.010104072,0.636537237
2000-04-19,1.671402307,0.010122482,0.63500127
2000-04-20,1.68520391,0.010165701,0.635849177
2000-04-21,1.68520391,0.010165701,0.635849177
2000-04-24,1.68520391,0.010165701,0.635849177
2000-04-25,1.696065129,0.010188487,0.636456212
2000-04-26,1.716148962,0.010219724,0.636091852
2000-04-27,1.716148962,0.010249052,0.635243298
2000-04-28,1.725923369,0.010258515,0.636537237
2000-05-01,1.725923369,0.010258515,0.636537237
2000-05-02,1.716148962,0.010085729,0.641066735
2000-05-03,1.751006829,0.01026062,0.648887159
2000-05-04,1.718803713,0.010272214,0.646328852
2000-05-05,1.712915382,0.010287008,0.64653779
2000-05-08,1.709109554,0.010291242,0.645411127
2000-05-09,1.710278775,0.010178117,0.645953104
2000-05-10,1.673360107,0.010087764,0.640861318
2000-05-11,1.652619402,0.010149193,0.642714827
2000-05-12,1.677852349,0.010203041,0.643997939
2000-05-15,1.654259719,0.009993005,0.642921435
2000-05-16,1.654259719,0.010112246,0.644122383
2000-05-17,1.670285619,0.010206165,0.645661157
2000-05-18,1.655903295,0.010245902,0.643749195
2000-05-19,1.67000668,0.010450413,0.644662197
2000-05-22,1.652892562,0.010355183,0.644039415
2000-05-23,1.62575191,0.010277492,0.639713408
2000-05-24,1.622060016,0.010248002,0.63934531
2000-05-25,1.639344262,0.010329511,0.642054575
2000-05-26,1.610565308,0.010181226,0.639304437
2000-05-29,1.606941989,0.010068466,0.637877145
2000-05-30,1.606167684,0.01002004,0.636213259
2000-05-31,1.606425703,0.01001001,0.636294222
2000-06-01,1.602564103,0.00986096,0.635324015
2000-06-02,1.599744041,0.009840583,0.635768326
2000-06-05,1.605136437,0.009851246,0.63556629
2000-06-06,1.59642401,0.009877519,0.635324015
2000-06-07,1.593371574,0.00990099,0.637917836
2000-06-08,1.572574304,0.009792401,0.638406537
2000-06-09,1.584786054,0.009859988,0.63852883
2000-06-12,1.586546089,0.009847366,0.640040963
2000-06-13,1.579778831,0.009799118,0.639877144
2000-06-14,1.562011871,0.009754194,0.638936809
2000-06-15,1.583280557,0.009908839,0.639059305
2000-06-16,1.580028441,0.009837678,0.640573954
2000-06-19,1.569119724,0.009817396,0.640286849
2000-06-20,1.580777743,0.009938382,0.641972138
2000-06-21,1.585539876,0.010024058,0.644246875
2000-06-22,1.601537476,0.010090817,0.6472073
2000-06-23,1.6,0.010191602,0.644288383
2000-06-26,1.609010459,0.010164668,0.646078305
2000-06-27,1.592103168,0.010084712,0.645744543
2000-06-28,1.599232368,0.010044194,0.646036566
2000-06-29,1.598210005,0.010044194,0.642756138
2000-06-30,1.581527756,0.009943323,0.642013354
2000-07-03,1.592103168,0.009942334,0.643045463
2000-07-04,1.594642003,0.009922604,0.643997939
2000-07-05,1.584032948,0.009829942,0.643832089
2000-07-06,1.584786054,0.009761812,0.645827951
2000-07-07,1.592863969,0.009817396,0.646914219
2000-07-10,1.592356688,0.009821253,0.646788694
2000-07-11,1.587301587,0.009826078,0.644496004
2000-07-12,1.594896332,0.009776127,0.644205373
2000-07-13,1.606683805,0.009988014,0.643832089
2000-07-14,1.605909748,0.009918667,0.646161799
2000-07-17,1.594896332,0.009837678,0.646621403
2000-07-18,1.602307323,0.009907857,0.645078054
2000-07-19,1.624431449,0.010040161,0.646287081
2000-07-20,1.622060016,0.010026068,0.645661157
2000-07-21,1.616814875,0.009849306,0.644703759
2000-07-24,1.62575191,0.009838646,0.642880103
2000-07-25,1.612643122,0.009729519,0.643583473
2000-07-26,1.615769914,0.009762765,0.644371416
2000-07-27,1.613423685,0.009778995,0.643873543
2000-07-28,1.62601626,0.009872643,0.645744543
2000-07-31,1.618384852,0.00989707,0.646120049
2000-08-01,1.62022035,0.009846396,0.64683053
2000-08-02,1.627869119,0.01002004,0.647291087
2000-08-03,1.647446458,0.010219724,0.648298217
2000-08-04,1.664447403,0.010202,0.646663218
2000-08-07,1.657824934,0.010116338,0.646245315
2000-08-08,1.667778519,0.010183299,0.647668394
2000-08-09,1.672800268,0.010329511,0.647542576
2000-08-10,1.661681622,0.010211375,0.647291087
2000-08-11,1.649892757,0.010069479,0.643873543
2000-08-14,1.671122995,0.010144045,0.643459237
2000-08-15,1.650437366,0.010022049,0.641395677
2000-08-16,1.652346332,0.01015744,0.641436818
2000-08-17,1.640419948,0.010088781,0.639836202
2000-08-18,1.639613051,0.010058338,0.640122904
2000-08-21,1.652619402,0.010242753,0.641107834
2000-08-22,1.656177542,0.010280662,0.640697078
2000-08-23,1.659200265,0.010449321,0.644122383
2000-08-24,1.642845408,0.010347682,0.645619472
2000-08-25,1.63345312,0.010350895,0.647123536
2000-08-28,1.633986928,0.010429704,0.647794261
2000-08-29,1.628929793,0.010477787,0.647374895
2000-08-30,1.626545218,0.010548523,0.645869664
2000-08-31,1.630789302,0.010551862,0.645244548
2000-09-01,1.62999185,0.010551862,0.64516129
2000-09-04,1.624959376,0.010513036,0.643832089
2000-09-05,1.63291966,0.010617966,0.645577792
2000-09-06,1.642845408,0.010721561,0.645911381
2000-09-07,1.653712585,0.01096371,0.646495992
2000-09-08,1.63291966,0.010840108,0.645577792
2000-09-11,1.645278052,0.010946907,0.65368022
2000-09-12,1.6273393,0.010922993,0.657116572
2000-09-13,1.628134158,0.01077238,0.65419338
2000-09-14,1.630523398,0.010735373,0.655093351
2000-09-15,1.632653061,0.010794473,0.654535934
2000-09-18,1.640419948,0.010976948,0.656383328
2000-09-19,1.64365549,0.010951703,0.657894737
2000-09-20,1.669727834,0.011074197,0.661244462
2000-09-21,1.665556296,0.011022928,0.662251656
2000-09-22,1.649348507,0.010443864,0.65282674
2000-09-25,1.658925017,0.010596588,0.656987057
2000-09-26,1.658925017,0.01064396,0.658414538
2000-09-27,1.654259719,0.010472301,0.655565753
2000-09-28,1.659751037,0.010528532,0.655436849
2000-09-29,1.675884029,0.010532968,0.656167979
2000-10-02,1.669170422,0.010472301,0.656297171
2000-10-03,1.665001665,0.010510826,0.659195781
2000-10-04,1.66583375,0.010492078,0.659848235
2000-10-05,1.659200265,0.010422095,0.656685054
2000-10-06,1.662786831,0.010546298,0.655651718
2000-10-09,1.665001665,0.01055409,0.657332545
2000-10-10,1.668891856,0.010615711,0.658284511
2000-10-11,1.675603217,0.010619093,0.661857171
2000-10-12,1.688903901,0.010752688,0.661594443
2000-10-13,1.704158146,0.010752688,0.66370213
2000-10-16,1.699524133,0.010858942,0.661288189
2000-10-17,1.692620176,0.010901559,0.661244462
2000-10-18,1.702707305,0.010837759,0.662866234
2000-10-19,1.716443529,0.010997471,0.664893617
2000-10-20,1.714677641,0.010862481,0.664098818
2000-10-23,1.736111111,0.010989011,0.666045025
2000-10-24,1.733102253,0.01101807,0.665956313
2000-10-25,1.732801941,0.011135857,0.666000666
2000-10-26,1.722059583,0.011198208,0.662778367
2000-10-27,1.72294969,0.011046062,0.661200741
2000-10-30,1.720578114,0.010844811,0.656383328
2000-10-31,1.72146669,0.010883761,0.657462196
2000-11-01,1.691474966,0.01077238,0.654493095
2000-11-02,1.678979181,0.010680337,0.654107797
2000-11-03,1.663063363,0.010680337,0.653594771
2000-11-06,1.668056714,0.010768899,0.655651718
2000-11-07,1.663893511,0.010854228,0.657289339
2000-11-08,1.665001665,0.010843635,0.657981313
2000-11-09,1.661957786,0.010922993,0.657505424
2000-11-10,1.650437366,0.010704346,0.656469507
2000-11-13,1.662234043,0.01077354,0.657246139
2000-11-14,1.668056714,0.010799136,0.658154535
2000-11-15,1.658099818,0.010727312,0.656685054
2000-11-16,1.661681622,0.010719263,0.654793085
2000-11-17,1.666944491,0.010758472,0.655995802
2000-11-20,1.679261125,0.010787487,0.653979465
2000-11-21,1.675603217,0.010720412,0.657202944
